source,line_or_turn,field,entity_type,detected_text,confidence,start,end
logs_sample.jsonl,108,full_log_record,PHONE_NUMBER,1721014659,0.4,88,98
logs_sample.jsonl,108,full_log_record,US_BANK_NUMBER,1721014659,0.05,7,17
logs_sample.jsonl,109,full_log_record,PHONE_NUMBER,1721014796,0.4,7,17
logs_sample.jsonl,109,full_log_record,PHONE_NUMBER,1721014796,0.4,90,100
logs_sample.jsonl,109,full_log_record,US_BANK_NUMBER,1721014796,0.05,7,17
logs_sample.jsonl,110,full_log_record,PHONE_NUMBER,1721014933,0.4,7,17
logs_sample.jsonl,110,full_log_record,PHONE_NUMBER,1721014933,0.4,88,98
logs_sample.jsonl,110,full_log_record,US_BANK_NUMBER,1721014933,0.05,7,17
logs_sample.jsonl,111,full_log_record,IP_ADDRESS,177.136.228.219,0.95,213,228
logs_sample.jsonl,111,full_log_record,PHONE_NUMBER,1721015070,0.4,7,17
logs_sample.jsonl,111,full_log_record,PHONE_NUMBER,1721015070,0.4,90,100
logs_sample.jsonl,111,full_log_record,US_BANK_NUMBER,1721015070,0.05,7,17
logs_sample.jsonl,112,full_log_record,EMAIL_ADDRESS,priya.raghunathan@example.org,1.0,176,205
logs_sample.jsonl,112,full_log_record,EMAIL_ADDRESS,priya.raghunathan@example.org,1.0,291,320
logs_sample.jsonl,112,full_log_record,DATE_TIME,1721015207,0.85,7,17
logs_sample.jsonl,112,full_log_record,LOCATION,Newton,0.85,392,398
logs_sample.jsonl,112,full_log_record,PHONE_NUMBER,+1-617-555-0192,0.75,333,348
logs_sample.jsonl,112,full_log_record,URL,example.org,0.5,194,205
logs_sample.jsonl,112,full_log_record,URL,example.org,0.5,309,320
logs_sample.jsonl,112,full_log_record,PHONE_NUMBER,1721015207,0.4,7,17
logs_sample.jsonl,112,full_log_record,PHONE_NUMBER,1721015207,0.4,88,98
logs_sample.jsonl,112,full_log_record,US_BANK_NUMBER,1721015207,0.05,7,17
logs_sample.jsonl,113,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,887,912
logs_sample.jsonl,113,full_log_record,DATE_TIME,2025-05-01,0.95,1201,1211
logs_sample.jsonl,113,full_log_record,DATE_TIME,2025-05-08,0.95,1233,1243
logs_sample.jsonl,113,full_log_record,DATE_TIME,1721015344,0.85,7,17
logs_sample.jsonl,113,full_log_record,LOCATION,kb_search      ,0.85,603,618
logs_sample.jsonl,113,full_log_record,DATE_TIME,ORD-2026-5010,0.85,746,759
logs_sample.jsonl,113,full_log_record,PERSON,Delgado,0.85,867,874
logs_sample.jsonl,113,full_log_record,LOCATION,Miami,0.85,989,994
logs_sample.jsonl,113,full_log_record,LOCATION,FL,0.85,996,998
logs_sample.jsonl,113,full_log_record,DATE_TIME,2022-11-03,0.85,1059,1069
logs_sample.jsonl,113,full_log_record,DATE_TIME,1456,0.85,1392,1396
logs_sample.jsonl,113,full_log_record,PHONE_NUMBER,+1-786-555-0121,0.75,925,940
logs_sample.jsonl,113,full_log_record,URL,tomas.de,0.5,887,895
logs_sample.jsonl,113,full_log_record,URL,example.org,0.5,901,912
logs_sample.jsonl,113,full_log_record,PHONE_NUMBER,1721015344,0.4,7,17
logs_sample.jsonl,113,full_log_record,PHONE_NUMBER,1721015344,0.4,88,98
logs_sample.jsonl,113,full_log_record,US_BANK_NUMBER,1721015344,0.05,7,17
logs_sample.jsonl,114,full_log_record,PHONE_NUMBER,1721015481,0.4,7,17
logs_sample.jsonl,114,full_log_record,PHONE_NUMBER,1721015481,0.4,90,100
logs_sample.jsonl,114,full_log_record,US_BANK_NUMBER,1721015481,0.05,7,17
logs_sample.jsonl,115,full_log_record,DATE_TIME,1721015618,0.85,7,17
logs_sample.jsonl,115,full_log_record,PHONE_NUMBER,1721015618,0.4,7,17
logs_sample.jsonl,115,full_log_record,PHONE_NUMBER,1721015618,0.4,88,98
logs_sample.jsonl,115,full_log_record,US_BANK_NUMBER,1721015618,0.05,7,17
logs_sample.jsonl,116,full_log_record,IP_ADDRESS,196.65.122.179,0.95,252,266
logs_sample.jsonl,116,full_log_record,DATE_TIME,1721015755,0.85,7,17
logs_sample.jsonl,116,full_log_record,DATE_TIME,three weeks,0.85,178,189
logs_sample.jsonl,116,full_log_record,PHONE_NUMBER,1721015755,0.4,7,17
logs_sample.jsonl,116,full_log_record,PHONE_NUMBER,1721015755,0.4,90,100
logs_sample.jsonl,116,full_log_record,US_BANK_NUMBER,1721015755,0.05,7,17
logs_sample.jsonl,117,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,176,201
logs_sample.jsonl,117,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,288,313
logs_sample.jsonl,117,full_log_record,DATE_TIME,1721015892,0.85,7,17
logs_sample.jsonl,117,full_log_record,PERSON,Delgado,0.85,268,275
logs_sample.jsonl,117,full_log_record,LOCATION,Miami,0.85,390,395
logs_sample.jsonl,117,full_log_record,LOCATION,FL,0.85,397,399
logs_sample.jsonl,117,full_log_record,PHONE_NUMBER,+1-786-555-0121,0.75,326,341
logs_sample.jsonl,117,full_log_record,URL,tomas.de,0.5,176,184
logs_sample.jsonl,117,full_log_record,URL,example.org,0.5,190,201
logs_sample.jsonl,117,full_log_record,URL,tomas.de,0.5,288,296
logs_sample.jsonl,117,full_log_record,URL,example.org,0.5,302,313
logs_sample.jsonl,117,full_log_record,PHONE_NUMBER,1721015892,0.4,7,17
logs_sample.jsonl,117,full_log_record,PHONE_NUMBER,1721015892,0.4,88,98
logs_sample.jsonl,117,full_log_record,US_BANK_NUMBER,1721015892,0.05,7,17
logs_sample.jsonl,118,full_log_record,EMAIL_ADDRESS,marcus.webb@example.com,1.0,870,893
logs_sample.jsonl,118,full_log_record,DATE_TIME,2025-01-16,0.95,1185,1195
logs_sample.jsonl,118,full_log_record,DATE_TIME,2025-01-21,0.95,1217,1227
logs_sample.jsonl,118,full_log_record,LOCATION,kb_search      ,0.85,603,618
logs_sample.jsonl,118,full_log_record,PERSON,Marcus Webb,0.85,846,857
logs_sample.jsonl,118,full_log_record,DATE_TIME,1877,0.85,945,949
logs_sample.jsonl,118,full_log_record,LOCATION,Chicago,0.85,971,978
logs_sample.jsonl,118,full_log_record,DATE_TIME,8802,0.85,1016,1020
logs_sample.jsonl,118,full_log_record,DATE_TIME,2023-04-11,0.85,1043,1053
logs_sample.jsonl,118,full_log_record,PHONE_NUMBER,+1-312-555-0143,0.75,906,921
logs_sample.jsonl,118,full_log_record,URL,example.com,0.5,882,893
logs_sample.jsonl,118,full_log_record,PHONE_NUMBER,1721016029,0.4,7,17
logs_sample.jsonl,118,full_log_record,PHONE_NUMBER,1721016029,0.4,88,98
logs_sample.jsonl,118,full_log_record,US_BANK_NUMBER,1721016029,0.05,7,17
logs_sample.jsonl,119,full_log_record,PHONE_NUMBER,1721016166,0.4,7,17
logs_sample.jsonl,119,full_log_record,PHONE_NUMBER,1721016166,0.4,90,100
logs_sample.jsonl,119,full_log_record,US_BANK_NUMBER,1721016166,0.05,7,17
logs_sample.jsonl,120,full_log_record,EMAIL_ADDRESS,tomas.delgado@example.org,1.0,282,307
logs_sample.jsonl,120,full_log_record,PERSON,Delgado,0.85,273,280
logs_sample.jsonl,120,full_log_record,DATE_TIME,RF-2026-88119,0.85,383,396
logs_sample.jsonl,120,full_log_record,URL,tomas.de,0.5,282,290
logs_sample.jsonl,120,full_log_record,URL,example.org,0.5,296,307
logs_sample.jsonl,120,full_log_record,PHONE_NUMBER,1721016303,0.4,7,17
logs_sample.jsonl,120,full_log_record,PHONE_NUMBER,1721016303,0.4,88,98
logs_sample.jsonl,120,full_log_record,US_BANK_NUMBER,1721016303,0.05,7,17
logs_sample.jsonl,121,full_log_record,IP_ADDRESS,162.244.39.37,0.95,226,239
logs_sample.jsonl,121,full_log_record,DATE_TIME,1721016440,0.85,7,17
logs_sample.jsonl,121,full_log_record,PERSON,sess_1721016440_9c6626,0.85,85,107
logs_sample.jsonl,121,full_log_record,DATE_TIME,ORD-2026-5010,0.85,196,209
logs_sample.jsonl,121,full_log_record,PHONE_NUMBER,1721016440,0.4,7,17
logs_sample.jsonl,121,full_log_record,PHONE_NUMBER,1721016440,0.4,90,100
logs_sample.jsonl,121,full_log_record,PHONE_NUMBER,162.244.39.37,0.4,226,239
logs_sample.jsonl,121,full_log_record,US_BANK_NUMBER,1721016440,0.05,7,17
logs_sample.jsonl,122,full_log_record,EMAIL_ADDRESS,daniel.okonkwo@example.net,1.0,176,202
logs_sample.jsonl,122,full_log_record,EMAIL_ADDRESS,daniel.okonkwo@example.net,1.0,285,311
logs_sample.jsonl,122,full_log_record,PERSON,Daniel Okonkwo,0.85,258,272
logs_sample.jsonl,122,full_log_record,DATE_TIME,4419,0.85,363,367
logs_sample.jsonl,122,full_log_record,LOCATION,Hawthorne Blvd,0.85,371,385
logs_sample.jsonl,122,full_log_record,LOCATION,Portland,0.85,387,395
logs_sample.jsonl,122,full_log_record,PHONE_NUMBER,+1-503-555-0178,0.75,324,339
logs_sample.jsonl,122,full_log_record,URL,example.net,0.5,191,202
logs_sample.jsonl,122,full_log_record,URL,example.net,0.5,300,311
logs_sample.jsonl,122,full_log_record,PHONE_NUMBER,1721016577,0.4,7,17
logs_sample.jsonl,122,full_log_record,PHONE_NUMBER,1721016577,0.4,88,98
logs_sample.jsonl,122,full_log_record,US_BANK_NUMBER,1721016577,0.05,7,17
logs_sample.jsonl,123,full_log_record,EMAIL_ADDRESS,priya.raghunathan@example.org,1.0,870,899
logs_sample.jsonl,123,full_log_record,DATE_TIME,2026-04-21,0.95,1185,1195
logs_sample.jsonl,123,full_log_record,DATE_TIME,2026-04-27,0.95,1217,1227
logs_sample.jsonl,123,full_log_record,LOCATION,kb_search      ,0.85,603,618
logs_sample.jsonl,123,full_log_record,PERSON,Kessler,0.85,717,724
logs_sample.jsonl,123,full_log_record,LOCATION,Newton,0.85,971,977
logs_sample.jsonl,123,full_log_record,DATE_TIME,2021-09-30,0.85,1042,1052
logs_sample.jsonl,123,full_log_record,PHONE_NUMBER,+1-617-555-0192,0.75,912,927
logs_sample.jsonl,123,full_log_record,URL,example.org,0.5,888,899
logs_sample.jsonl,123,full_log_record,PHONE_NUMBER,1721016714,0.4,7,17
logs_sample.jsonl,123,full_log_record,PHONE_NUMBER,1721016714,0.4,88,98
logs_sample.jsonl,123,full_log_record,US_BANK_NUMBER,1721016714,0.05,7,17
logs_sample.jsonl,124,full_log_record,PHONE_NUMBER,1721016851,0.4,7,17
logs_sample.jsonl,124,full_log_record,PHONE_NUMBER,1721016851,0.4,90,100
logs_sample.jsonl,124,full_log_record,US_BANK_NUMBER,1721016851,0.05,7,17
logs_sample.jsonl,125,full_log_record,EMAIL_ADDRESS,daniel.okonkwo@example.net,1.0,278,304
logs_sample.jsonl,125,full_log_record,DATE_TIME,1721016988,0.85,7,17
logs_sample.jsonl,125,full_log_record,PERSON,Daniel Okonkwo,0.85,262,276
logs_sample.jsonl,125,full_log_record,DATE_TIME,RF-2026-88124,0.85,380,393
logs_sample.jsonl,125,full_log_record,URL,example.net,0.5,293,304
logs_sample.jsonl,125,full_log_record,PHONE_NUMBER,1721016988,0.4,7,17
logs_sample.jsonl,125,full_log_record,PHONE_NUMBER,1721016988,0.4,88,98
logs_sample.jsonl,125,full_log_record,US_BANK_NUMBER,1721016988,0.05,7,17
logs_sample.jsonl,126,full_log_record,IP_ADDRESS,148.11.254.120,0.95,218,232
logs_sample.jsonl,126,full_log_record,DATE_TIME,1721017125,0.85,7,17
logs_sample.jsonl,126,full_log_record,PHONE_NUMBER,1721017125,0.4,7,17
logs_sample.jsonl,126,full_log_record,PHONE_NUMBER,1721017125,0.4,90,100
logs_sample.jsonl,126,full_log_record,US_BANK_NUMBER,1721017125,0.05,7,17
logs_sample.jsonl,127,full_log_record,EMAIL_ADDRESS,marcus.webb@example.com,1.0,176,199
logs_sample.jsonl,127,full_log_record,EMAIL_ADDRESS,marcus.webb@example.com,1.0,279,302
logs_sample.jsonl,127,full_log_record,PERSON,Marcus Webb,0.85,255,266
logs_sample.jsonl,127,full_log_record,DATE_TIME,1877,0.85,354,358
logs_sample.jsonl,127,full_log_record,LOCATION,Chicago,0.85,380,387
logs_sample.jsonl,127,full_log_record,DATE_TIME,8802,0.85,425,429
logs_sample.jsonl,127,full_log_record,PHONE_NUMBER,+1-312-555-0143,0.75,315,330
logs_sample.jsonl,127,full_log_record,URL,example.com,0.5,188,199
logs_sample.jsonl,127,full_log_record,URL,example.com,0.5,291,302
logs_sample.jsonl,127,full_log_record,PHONE_NUMBER,1721017262,0.4,7,17
logs_sample.jsonl,127,full_log_record,PHONE_NUMBER,1721017262,0.4,88,98
logs_sample.jsonl,127,full_log_record,US_BANK_NUMBER,1721017262,0.05,7,17
logs_sample.jsonl,128,full_log_record,EMAIL_ADDRESS,marcus.webb@example.com,1.0,880,903
logs_sample.jsonl,128,full_log_record,DATE_TIME,2024-07-27,0.95,1195,1205
logs_sample.jsonl,128,full_log_record,DATE_TIME,2024-07-28,0.95,1227,1237
logs_sample.jsonl,128,full_log_record,DATE_TIME,1721017399,0.85,7,17
logs_sample.jsonl,128,full_log_record,LOCATION,kb_search      ,0.85,603,618
logs_sample.jsonl,128,full_log_record,DATE_TIME,ORD-2026-5010,0.85,746,759
logs_sample.jsonl,128,full_log_record,PERSON,Marcus Webb,0.85,856,867
logs_sample.jsonl,128,full_log_record,DATE_TIME,1877,0.85,955,959
logs_sample.jsonl,128,full_log_record,LOCATION,Chicago,0.85,981,988
logs_sample.jsonl,128,full_log_record,DATE_TIME,8802,0.85,1026,1030
logs_sample.jsonl,128,full_log_record,DATE_TIME,2023-04-11,0.85,1053,1063
logs_sample.jsonl,128,full_log_record,DATE_TIME,2039,0.85,1385,1389
logs_sample.jsonl,128,full_log_record,PHONE_NUMBER,+1-312-555-0143,0.75,916,931
logs_sample.jsonl,128,full_log_record,URL,example.com,0.5,892,903
logs_sample.jsonl,128,full_log_record,PHONE_NUMBER,1721017399,0.4,7,17
logs_sample.jsonl,128,full_log_record,PHONE_NUMBER,1721017399,0.4,88,98
logs_sample.jsonl,128,full_log_record,US_BANK_NUMBER,1721017399,0.05,7,17
logs_sample.jsonl,129,full_log_record,PHONE_NUMBER,1721017536,0.4,7,17
logs_sample.jsonl,129,full_log_record,PHONE_NUMBER,1721017536,0.4,90,100
logs_sample.jsonl,129,full_log_record,US_BANK_NUMBER,1721017536,0.05,7,17
logs_sample.jsonl,130,full_log_record,EMAIL_ADDRESS,daniel.okonkwo@example.net,1.0,287,313
logs_sample.jsonl,130,full_log_record,PERSON,Daniel Okonkwo,0.85,271,285
logs_sample.jsonl,130,full_log_record,DATE_TIME,RF-2026-88129,0.85,389,402
logs_sample.jsonl,130,full_log_record,URL,example.net,0.5,302,313
logs_sample.jsonl,130,full_log_record,PHONE_NUMBER,1721017673,0.4,7,17
logs_sample.jsonl,130,full_log_record,PHONE_NUMBER,1721017673,0.4,88,98
logs_sample.jsonl,130,full_log_record,US_BANK_NUMBER,1721017673,0.05,7,17
logs_sample.jsonl,131,full_log_record,IP_ADDRESS,169.43.162.137,0.95,221,235
logs_sample.jsonl,131,full_log_record,DATE_TIME,last month,0.85,194,204
logs_sample.jsonl,131,full_log_record,PHONE_NUMBER,1721017810,0.4,7,17
logs_sample.jsonl,131,full_log_record,PHONE_NUMBER,1721017810,0.4,90,100
logs_sample.jsonl,131,full_log_record,PHONE_NUMBER,169.43.162.137,0.4,221,235
logs_sample.jsonl,131,full_log_record,US_BANK_NUMBER,1721017810,0.05,7,17
logs_sample.jsonl,132,full_log_record,EMAIL_ADDRESS,priya.raghunathan@example.org,1.0,176,205
logs_sample.jsonl,132,full_log_record,EMAIL_ADDRESS,priya.raghunathan@example.org,1.0,291,320
logs_sample.jsonl,132,full_log_record,LOCATION,Newton,0.85,392,398
logs_sample.jsonl,132,full_log_record,PHONE_NUMBER,+1-617-555-0192,0.75,333,348
logs_sample.jsonl,132,full_log_record,URL,example.org,0.5,194,205
logs_sample.jsonl,132,full_log_record,URL,example.org,0.5,309,320
logs_sample.jsonl,132,full_log_record,PHONE_NUMBER,1721017947,0.4,7,17
logs_sample.jsonl,132,full_log_record,PHONE_NUMBER,1721017947,0.4,88,98
logs_sample.jsonl,132,full_log_record,US_BANK_NUMBER,1721017947,0.05,7,17
logs_sample.jsonl,133,full_log_record,EMAIL_ADDRESS,priya.raghunathan@example.org,1.0,876,905
logs_sample.jsonl,133,full_log_record,DATE_TIME,2021-08-17,0.95,1191,1201
logs_sample.jsonl,133,full_log_record,DATE_TIME,2021-08-25,0.95,1223,1233
logs_sample.jsonl,133,full_log_record,LOCATION,kb_search      ,0.85,603,618
logs_sample.jsonl,133,full_log_record,LOCATION,Newton,0.85,977,983
logs_sample.jsonl,133,full_log_record,DATE_TIME,2021-09-30,0.85,1048,1058
logs_sample.jsonl,133,full_log_record,PHONE_NUMBER,+1-617-555-0192,0.75,918,933
logs_sample.jsonl,133,full_log_record,URL,example.org,0.5,894,905
logs_sample.jsonl,133,full_log_record,PHONE_NUMBER,1721018084,0.4,7,17
logs_sample.jsonl,133,full_log_record,PHONE_NUMBER,1721018084,0.4,88,98
logs_sample.jsonl,133,full_log_record,US_BANK_NUMBER,1721018084,0.05,7,17
logs_sample.jsonl,134,full_log_record,DATE_TIME,4 business hours,0.85,217,233
logs_sample.jsonl,134,full_log_record,PHONE_NUMBER,1721018221,0.4,7,17
logs_sample.jsonl,134,full_log_record,PHONE_NUMBER,1721018221,0.4,90,100
logs_sample.jsonl,134,full_log_record,US_BANK_NUMBER,1721018221,0.05,7,17
logs_sample.jsonl,135,full_log_record,PHONE_NUMBER,1721018358,0.4,7,17
logs_sample.jsonl,135,full_log_record,PHONE_NUMBER,1721018358,0.4,88,98
logs_sample.jsonl,135,full_log_record,US_BANK_NUMBER,1721018358,0.05,7,17
logs_sample.jsonl,136,full_log_record,IP_ADDRESS,73.40.133.176,0.95,210,223
logs_sample.jsonl,136,full_log_record,PERSON,Kessler,0.85,167,174
logs_sample.jsonl,136,full_log_record,PHONE_NUMBER,1721018495,0.4,7,17
logs_sample.jsonl,136,full_log_record,PHONE_NUMBER,1721018495,0.4,90,100
logs_sample.jsonl,136,full_log_record,PHONE_NUMBER,73.40.133.176,0.4,210,223
logs_sample.jsonl,136,full_log_record,US_BANK_NUMBER,1721018495,0.05,7,17
logs_sample.jsonl,137,full_log_record,EMAIL_ADDRESS,sofia.bergqvist@example.com,1.0,176,203
logs_sample.jsonl,137,full_log_record,EMAIL_ADDRESS,sofia.bergqvist@example.com,1.0,287,314
logs_sample.jsonl,137,full_log_record,DATE_TIME,1721018632,0.85,7,17
logs_sample.jsonl,137,full_log_record,PERSON,Sofia Bergqvist,0.85,259,274
logs_sample.jsonl,137,full_log_record,LOCATION,Seattle,0.85,388,395
logs_sample.jsonl,137,full_log_record,LOCATION,WA,0.85,397,399
logs_sample.jsonl,137,full_log_record,PHONE_NUMBER,+1-206-555-0165,0.75,327,342
logs_sample.jsonl,137,full_log_record,URL,sofia.be,0.5,176,184
logs_sample.jsonl,137,full_log_record,URL,example.com,0.5,192,203
logs_sample.jsonl,137,full_log_record,URL,sofia.be,0.5,287,295
logs_sample.jsonl,137,full_log_record,URL,example.com,0.5,303,314
logs_sample.jsonl,137,full_log_record,PHONE_NUMBER,1721018632,0.4,7,17
logs_sample.jsonl,137,full_log_record,PHONE_NUMBER,1721018632,0.4,88,98
logs_sample.jsonl,137,full_log_record,US_BANK_NUMBER,1721018632,0.05,7,17
logs_sample.jsonl,138,full_log_record,EMAIL_ADDRESS,sofia.bergqvist@example.com,1.0,878,905
logs_sample.jsonl,138,full_log_record,DATE_TIME,2026-07-25,0.95,1193,1203
logs_sample.jsonl,138,full_log_record,DATE_TIME,2026-07-30,0.95,1225,1235
logs_sample.jsonl,138,full_log_record,LOCATION,kb_search      ,0.85,603,618
logs_sample.jsonl,138,full_log_record,PERSON,Sofia Bergqvist,0.85,850,865
logs_sample.jsonl,138,full_log_record,LOCATION,Seattle,0.85,979,986
logs_sample.jsonl,138,full_log_record,LOCATION,WA,0.85,988,990
logs_sample.jsonl,138,full_log_record,DATE_TIME,2025-06-08,0.85,1051,1061
logs_sample.jsonl,138,full_log_record,PHONE_NUMBER,+1-206-555-0165,0.75,918,933
logs_sample.jsonl,138,full_log_record,URL,sofia.be,0.5,878,886
logs_sample.jsonl,138,full_log_record,URL,example.com,0.5,894,905
logs_sample.jsonl,138,full_log_record,PHONE_NUMBER,1721018769,0.4,7,17
logs_sample.jsonl,138,full_log_record,PHONE_NUMBER,1721018769,0.4,88,98
logs_sample.jsonl,138,full_log_record,US_BANK_NUMBER,1721018769,0.05,7,17
logs_sample.jsonl,139,full_log_record,DATE_TIME,30-day,0.85,173,179
logs_sample.jsonl,139,full_log_record,PHONE_NUMBER,1721018906,0.4,7,17
logs_sample.jsonl,139,full_log_record,PHONE_NUMBER,1721018906,0.4,90,100
logs_sample.jsonl,139,full_log_record,US_BANK_NUMBER,1721018906,0.05,7,17
logs_sample.jsonl,140,full_log_record,PERSON,sess_1721019043_5dbe75,0.85,83,105
logs_sample.jsonl,140,full_log_record,PHONE_NUMBER,1721019043,0.4,7,17
logs_sample.jsonl,140,full_log_record,PHONE_NUMBER,1721019043,0.4,88,98
logs_sample.jsonl,140,full_log_record,US_BANK_NUMBER,1721019043,0.05,7,17
logs_sample.jsonl,141,full_log_record,IP_ADDRESS,59.49.179.169,0.95,218,231
logs_sample.jsonl,141,full_log_record,DATE_TIME,1721019180,0.85,7,17
logs_sample.jsonl,141,full_log_record,PHONE_NUMBER,1721019180,0.4,7,17
logs_sample.jsonl,141,full_log_record,PHONE_NUMBER,1721019180,0.4,90,100
logs_sample.jsonl,141,full_log_record,US_BANK_NUMBER,1721019180,0.05,7,17
logs_sample.jsonl,142,full_log_record,EMAIL_ADDRESS,priya.raghunathan@example.org,1.0,176,205
logs_sample.jsonl,142,full_log_record,EMAIL_ADDRESS,priya.raghunathan@example.org,1.0,291,320
logs_sample.jsonl,142,full_log_record,LOCATION,Newton,0.85,392,398
logs_sample.jsonl,142,full_log_record,PHONE_NUMBER,+1-617-555-0192,0.75,333,348
logs_sample.jsonl,142,full_log_record,URL,example.org,0.5,194,205
logs_sample.jsonl,142,full_log_record,URL,example.org,0.5,309,320
logs_sample.jsonl,142,full_log_record,PHONE_NUMBER,1721019317,0.4,7,17
logs_sample.jsonl,142,full_log_record,PHONE_NUMBER,1721019317,0.4,88,98
logs_sample.jsonl,142,full_log_record,US_BANK_NUMBER,1721019317,0.05,7,17
logs_sample.jsonl,143,full_log_record,EMAIL_ADDRESS,priya.raghunathan@example.org,1.0,890,919
logs_sample.jsonl,143,full_log_record,DATE_TIME,2023-03-03,0.95,1205,1215
logs_sample.jsonl,143,full_log_record,DATE_TIME,2023-03-12,0.95,1237,1247
logs_sample.jsonl,143,full_log_record,DATE_TIME,1721019454,0.85,7,17
logs_sample.jsonl,143,full_log_record,LOCATION,kb_search      ,0.85,603,618
logs_sample.jsonl,143,full_log_record,LOCATION,Newton,0.85,991,997
logs_sample.jsonl,143,full_log_record,DATE_TIME,2021-09-30,0.85,1062,1072
logs_sample.jsonl,143,full_log_record,DATE_TIME,1376,0.85,1395,1399
logs_sample.jsonl,143,full_log_record,PHONE_NUMBER,+1-617-555-0192,0.75,932,947
logs_sample.jsonl,143,full_log_record,URL,example.org,0.5,908,919
logs_sample.jsonl,143,full_log_record,PHONE_NUMBER,1721019454,0.4,7,17
logs_sample.jsonl,143,full_log_record,PHONE_NUMBER,1721019454,0.4,88,98
logs_sample.jsonl,143,full_log_record,US_BANK_NUMBER,1721019454,0.05,7,17
logs_sample.jsonl,144,full_log_record,DATE_TIME,1721019591,0.85,7,17
logs_sample.jsonl,144,full_log_record,PHONE_NUMBER,1721019591,0.4,7,17
